URL,Marque,Modèle,Prix,Carrosserie,Etat,Sieges,Portes,Annonce ID,Garantie,Kilometrage,Annee,Puissance,Transmission,Cylindree,Carburant,CO2,Couleur originale,Type peinture,Couleur interieur,position_page
https://www.autoscout24.fr/offres/nissan-x-trail-1-6-dci-130ch-style-edition-euro6-diesel-13e20928-31b8-49e4-b8d9-3ec09e1b3367,Nissan X-Trail,1.6 DCI 130CH STYLE EDITION EURO6,"€ 13 900,-1",SUV/4x4/Pick-Up,Occasion,5,5,14876,3 mois,148 917 km,10/2017,97 kW (132 CH),Boîte manuelle,1 598 cm³,Diesel,133 g/km (mixte),GRIS ANTHRACITE,,Noir,10
https://www.autoscout24.fr/offres/maserati-quattroporte-4-2-400-essence-50ea8723-b61a-4db4-9291-3eb95571e3a0,Maserati Quattroporte,4.2 400,"€ 22 490,-",Berline,Occasion,5,4,,,90 200 km,04/2006,296 kW (402 CH),Boîte manuelle,,Essence,0 g/km (mixte),Marron,,,11
https://www.autoscout24.fr/offres/toyota-aygo-1-0-vvt-i-68ch-confort-3p-essence-a06efa87-f97b-4772-8570-0e212f54e0cc,Toyota Aygo,1.0 VVT-I 68CH CONFORT 3P,"€ 2 990,-",Berline,Occasion,4,,760,3 mois,203 829 km,10/2008,51 kW (69 CH),Boîte manuelle,998 cm³,Essence,108 g/km (mixte),GRIS F,Métallisé,Noir,12
https://www.autoscout24.fr/offres/dacia-sandero-1-2-16v-essence-e3e2b820-ad38-4e9e-92c6-21f3aa9f68ba,Dacia Sandero,1.2 16v,"€ 5 490,-",Berline,Occasion,5,5,,,95 442 km,05/2016,56 kW (76 CH),Boîte manuelle,,Essence,0 g/km (mixte),Autre,,,13
https://www.autoscout24.fr/offres/dacia-sandero-1-2-16v-essence-e3e2b820-ad38-4e9e-92c6-21f3aa9f68ba,Dacia Sandero,1.2 16v,"€ 5 490,-",Berline,Occasion,5,5,,,95 442 km,05/2016,56 kW (76 CH),Boîte manuelle,,Essence,0 g/km (mixte),Autre,,,14
https://www.autoscout24.fr/offres/mazda-5-1-5-skyactiv-d-105-elegance-5p-diesel-a92eae1b-f1eb-44cd-afd4-c91c6d39932c,Mazda 5,1.5 SKYACTIV-D 105 ELEGANCE 5P,"€ 10 490,-",Berline,Occasion,5,5,922,,156 600 km,04/2016,78 kW (106 CH),Boîte manuelle,1 499 cm³,Diesel,99 g/km (mixte),ROUGE,,,15
https://www.autoscout24.fr/offres/mazda-5-1-5-skyactiv-d-105-elegance-5p-diesel-a92eae1b-f1eb-44cd-afd4-c91c6d39932c,Mazda 5,1.5 SKYACTIV-D 105 ELEGANCE 5P,"€ 10 490,-",Berline,Occasion,5,5,922,,156 600 km,04/2016,78 kW (106 CH),Boîte manuelle,1 499 cm³,Diesel,99 g/km (mixte),ROUGE,,,16
https://www.autoscout24.fr/offres/citroen-c3-puretech-110-ch-s-s-shine-garantie-6-mois-essence-blanc-2be9265d-6bbf-4b54-92a1-2136e805ad36,Citroen C3,PureTech 110 CH S&S Shine Garantie 6 Mois,"€ 7 990,-",Berline,Occasion,5,5,,,88 103 km,03/2017,81 kW (110 CH),Avant,1 199 cm³,Essence,103 g/km (mixte),Blanc,Métallisé,Gris,17
https://www.autoscout24.fr/offres/citroen-c3-puretech-110-ch-s-s-shine-garantie-6-mois-essence-blanc-2be9265d-6bbf-4b54-92a1-2136e805ad36,Citroen C3,PureTech 110 CH S&S Shine Garantie 6 Mois,"€ 7 990,-",Berline,Occasion,5,5,,,88 103 km,03/2017,81 kW (110 CH),Avant,1 199 cm³,Essence,103 g/km (mixte),Blanc,Métallisé,Gris,18
https://www.autoscout24.fr/offres/isuzu-d-max-1-9-td-163-diesel-bleu-2918c359-4f82-46da-95ad-9c0a4af5f43a,Isuzu D-Max,1.9 TD 163,"€ 19 990,-",SUV/4x4/Pick-Up,Occasion,5,4,,,82 849 km,01/2019,120 kW (163 CH),,,Diesel,0 g/km (mixte),Bleu,,,19
https://www.autoscout24.fr/offres/isuzu-d-max-1-9-td-163-diesel-bleu-2918c359-4f82-46da-95ad-9c0a4af5f43a,Isuzu D-Max,1.9 TD 163,"€ 19 990,-",SUV/4x4/Pick-Up,Occasion,5,4,,,82 849 km,01/2019,120 kW (163 CH),,,Diesel,0 g/km (mixte),Bleu,,,20
https://www.autoscout24.fr/offres/peugeot-308-gt-line-130-ch-bluehdi-suivi-denon-sieges-chau-diesel-gris-98a26e7b-b090-4a36-a4ea-4905c9d9d552,Peugeot 308,GT Line 130 ch BlueHDi Suivi ~ Denon ~ Sièges chau,"€ 12 990,-",Berline,Occasion,5,5,,,99 000 km,03/2019,97 kW (132 CH),Boîte manuelle,,Diesel,92 g/km (mixte),Gris,,,21
https://www.autoscout24.fr/offres/peugeot-308-gt-line-130-ch-bluehdi-suivi-denon-sieges-chau-diesel-gris-98a26e7b-b090-4a36-a4ea-4905c9d9d552,Peugeot 308,GT Line 130 ch BlueHDi Suivi ~ Denon ~ Sièges chau,"€ 12 990,-",Berline,Occasion,5,5,,,99 000 km,03/2019,97 kW (132 CH),Boîte manuelle,,Diesel,92 g/km (mixte),Gris,,,22
https://www.autoscout24.fr/offres/mg-ehs-comfort-electrique-essence-blanc-6b805796-9f7c-4ec2-857d-167325fbe0f3,MG EHS,Comfort,"€ 16 990,-",Autres,Occasion,5,5,LSJA24396MN091993,3 mois,96 500 km,10/2021,119 kW (162 CH),Boîte automatique,,,39 g/km (mixte),BLANC,,,23
https://www.autoscout24.fr/offres/mg-ehs-comfort-electrique-essence-blanc-6b805796-9f7c-4ec2-857d-167325fbe0f3,MG EHS,Comfort,"€ 16 990,-",Autres,Occasion,5,5,LSJA24396MN091993,3 mois,96 500 km,10/2021,119 kW (162 CH),Boîte automatique,,,39 g/km (mixte),BLANC,,,24
https://www.autoscout24.fr/offres/hyundai-tucson-1-6-t-gdi-hybrid-230-bva-creative-camera-gps-siege-electrique-essence-noir-29216363-f5ed-473c-859f-ad73cb5e3097,Hyundai TUCSON,1.6 T-GDi Hybrid 230 BVA Creative CAMERA GPS SIEGE,"€ 19 970,-",SUV/4x4/Pick-Up,Occasion,,5,0159-0011418,,116 522 km,11/2021,132 kW (179 CH),Boîte automatique,1 598 cm³,,127 g/km (mixte),Noir,,,25
https://www.autoscout24.fr/offres/hyundai-tucson-1-6-t-gdi-hybrid-230-bva-creative-camera-gps-siege-electrique-essence-noir-29216363-f5ed-473c-859f-ad73cb5e3097,Hyundai TUCSON,1.6 T-GDi Hybrid 230 BVA Creative CAMERA GPS SIEGE,"€ 19 970,-",SUV/4x4/Pick-Up,Occasion,,5,0159-0011418,,116 522 km,11/2021,132 kW (179 CH),Boîte automatique,1 598 cm³,,127 g/km (mixte),Noir,,,26
https://www.autoscout24.fr/offres/bmw-x5-xdrive30d-258-ch-exclusive-a-diesel-64dc8cc2-d069-4117-80c2-88eb42e92fde,BMW X5,xDrive30d 258 ch Exclusive A,"€ 16 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,238 000 km,07/2014,190 kW (258 CH),Boîte automatique,2 993 cm³,Diesel,,,Autres,,27
https://www.autoscout24.fr/offres/bmw-x5-xdrive30d-258-ch-exclusive-a-diesel-64dc8cc2-d069-4117-80c2-88eb42e92fde,BMW X5,xDrive30d 258 ch Exclusive A,"€ 16 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,238 000 km,07/2014,190 kW (258 CH),Boîte automatique,2 993 cm³,Diesel,,,Autres,,28
https://www.autoscout24.fr/offres/peugeot-108-1-0-vti-72-access-essence-blanc-f24da8ea-585a-44a7-96ad-b018ebb65291,Peugeot 108,1.0 VTi 72 Access,"€ 7 690,-",Citadine,Occasion,4,3,r0061478,6 mois,14 899 km,10/2018,53 kW (72 CH),Boîte manuelle,,Essence,93 g/km (mixte),Blanc,,Noir,1
https://www.autoscout24.fr/offres/bmw-m3-competition-510cv-360-laser-essence-bleu-b0168ef2-c2db-416c-be7e-c9e6c00b160b,BMW M3,COMPETITION 510CV 360° LASER,"€ 62 400,-",Berline,Occasion,5,4,407973077,12 mois,44 000 km,07/2021,375 kW (510 CH),Arrière,,Super 95,,Tanzanite II,Métallisé,Brun,3
https://www.autoscout24.fr/offres/renault-megane-iv-1-6-tce-205ch-energy-gt-edc-99-000km-camera-essence-bleu-177dde9e-cc46-4bd6-ba65-de90e696c389,Renault Megane,IV 1.6 TCE 205CH ENERGY GT EDC * 99.000KM* CAMERA,"€ 15 990,-",Autres,Occasion,,,,3 mois,99 850 km,05/2018,151 kW (205 CH),Boîte automatique,,Essence,134 g/km (mixte),BLEU,,,4
https://www.autoscout24.fr/offres/volkswagen-up-up-1-0-75-ch-bluemotion-technology-up-serie-cup-essence-blanc-b7a045cf-a06f-4e13-80cc-0c92e9f27ad3,Volkswagen up!,UP 1.0 75 ch BlueMotion Technology Up! Série Cup,"€ 7 990,-",Berline,Occasion,4,5,1606513610,12 mois,28 808 km,10/2014,55 kW (75 CH),Boîte manuelle,999 cm³,Essence,98 g/km (mixte),BLANC,,,5
https://www.autoscout24.fr/offres/renault-twingo-1-2-essence-bleu-66b1bd19-019f-49cb-af9f-bd59e3184fda,Renault Twingo,1.2,"€ 3 490,-",Citadine,Occasion,4,3,,,46 410 km,02/2006,43 kW (58 CH),Boîte manuelle,,Essence,0 g/km (mixte),Bleu,,,6
https://www.autoscout24.fr/offres/ford-focus-1-6-tdci-fap-115-s-u0026s-iii-titanium-phase-1-diesel-gris-d63c6e14-0720-45fd-854d-1f2feb0036a5,Ford Focus,1.6 TDCi FAP - 115 S\u0026S III Titanium PHASE 1,"€ 5 590,-",Citadine,Occasion,,5,0891-0010710,,185 510 km,06/2011,85 kW (116 CH),Boîte manuelle,1 560 cm³,Diesel,109 g/km (mixte),Gris,,,7
https://www.autoscout24.fr/offres/seat-altea-1-9-tdi-diesel-argent-51026ab9-043d-42de-9f9f-b613682429d1,SEAT Altea,1.9 TDI,"€ 3 950,-",Berline,Occasion,5,5,,12 mois,199 210 km,02/2008,78 kW (106 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Argent Métallisé,,,8
https://www.autoscout24.fr/offres/audi-a4-2-0-tdi-150ch-business-line-diesel-a583baa5-9ea8-40f6-a803-8553f9ed6993,Audi A4,2.0 TDI 150CH BUSINESS LINE,"€ 16 990,-",Break,Occasion,5,5,4084,,109 000 km,08/2018,112 kW (152 CH),Boîte manuelle,1 968 cm³,Diesel,104 g/km (mixte),NOIR,,,9
https://www.autoscout24.fr/offres/hyundai-santa-fe-2-2-crdi-197-4wd-pack-premium-diesel-noir-7e1f6706-b2a1-45ab-b30e-91f120d0b315,Hyundai SANTA FE,2.2 CRDi 197 4WD Pack Premium,"€ 10 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,182 600 km,08/2013,145 kW (197 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,10
https://www.autoscout24.fr/offres/bmw-x3-f25-lci-18d-business-bva-2015-diesel-blanc-602730e4-844d-4cec-9d2b-497d05fd8503,BMW X3,f25 lci 18d business bva 2015,"€ 12 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,215 097 km,04/2015,111 kW (151 CH),Boîte automatique,,Diesel,0 g/km (mixte),Blanc,,,11
https://www.autoscout24.fr/offres/mazda-cx-30-2-0-e-skyactiv-g-m-hybrid-122ch-sportline-electrique-essence-or-48d125e5-d31a-4f15-9271-7a81eb03d169,Mazda CX-30,2.0 e-SKYACTIV-G M-Hybrid 122ch SPORTLINE,"€ 19 990,-",Autres,Occasion,5,5,,,5 299 km,08/2019,90 kW (122 CH),Boîte manuelle,,,0 g/km (mixte),Bordeaux,,,12
https://www.autoscout24.fr/offres/peugeot-208-1-2-68ch-like-essence-blanc-47ece585-41b2-4f2c-8bd6-89cd3a12e2e1,Peugeot 208,1.2 68ch like,"€ 4 990,-",Citadine,Occasion,5,3,,,99 500 km,05/2017,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,15
https://www.autoscout24.fr/offres/peugeot-208-1-2-68ch-like-essence-blanc-47ece585-41b2-4f2c-8bd6-89cd3a12e2e1,Peugeot 208,1.2 68ch like,"€ 4 990,-",Citadine,Occasion,5,3,,,99 500 km,05/2017,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,16
https://www.autoscout24.fr/offres/opel-astra-2-0-cdti-fap-165-s-u0026s-j-cosmo-phase-1-diesel-gris-1e7e07c5-9072-47ac-9189-1ac9890bac81,Opel Astra,2.0 CDTI FAP - 165 S\u0026S J Cosmo PHASE 1,"€ 6 090,-",Citadine,Occasion,,5,0891-0008084,,187 000 km,12/2011,121 kW (165 CH),Boîte manuelle,1 956 cm³,Diesel,119 g/km (mixte),Gris,,,17
https://www.autoscout24.fr/offres/opel-astra-2-0-cdti-fap-165-s-u0026s-j-cosmo-phase-1-diesel-gris-1e7e07c5-9072-47ac-9189-1ac9890bac81,Opel Astra,2.0 CDTI FAP - 165 S\u0026S J Cosmo PHASE 1,"€ 6 090,-",Citadine,Occasion,,5,0891-0008084,,187 000 km,12/2011,121 kW (165 CH),Boîte manuelle,1 956 cm³,Diesel,119 g/km (mixte),Gris,,,18
https://www.autoscout24.fr/offres/jaguar-f-pace-diesel-gris-89e6cd0f-1534-4254-b1d3-1b66faa40936,Jaguar F-Pace,,"€ 23 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,12 mois,92 992 km,02/2018,133 kW (181 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris anthracite,,,19
https://www.autoscout24.fr/offres/jaguar-f-pace-diesel-gris-89e6cd0f-1534-4254-b1d3-1b66faa40936,Jaguar F-Pace,,"€ 23 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,12 mois,92 992 km,02/2018,133 kW (181 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris anthracite,,,20
https://www.autoscout24.fr/offres/citroen-c4-1-6l-hdi-exclusive-diesel-d4618e30-1936-4c88-9a05-410a9064b94c,Citroen C4,1.6L HDI EXCLUSIVE,"€ 8 990,-",Autres,Occasion,,,,,121 500 km,11/2011,,Boîte manuelle,,Diesel,0 g/km (mixte),,,,21
https://www.autoscout24.fr/offres/citroen-c4-1-6l-hdi-exclusive-diesel-d4618e30-1936-4c88-9a05-410a9064b94c,Citroen C4,1.6L HDI EXCLUSIVE,"€ 8 990,-",Autres,Occasion,,,,,121 500 km,11/2011,,Boîte manuelle,,Diesel,0 g/km (mixte),,,,22
https://www.autoscout24.fr/offres/bmw-520-serie-f10-520d-190ch-diesel-gris-c1e0f784-36c1-4af1-8534-4e18cbb48b14,BMW 520,Serie (f10) 520d 190ch,"€ 16 990,-",Berline,Occasion,5,4,,,263 000 km,04/2015,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,23
https://www.autoscout24.fr/offres/bmw-520-serie-f10-520d-190ch-diesel-gris-c1e0f784-36c1-4af1-8534-4e18cbb48b14,BMW 520,Serie (f10) 520d 190ch,"€ 16 990,-",Berline,Occasion,5,4,,,263 000 km,04/2015,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,24
https://www.autoscout24.fr/offres/peugeot-208-1-2-puretech-82ch-style-courroie-ok-essence-rouge-d5e042a1-dbdd-4914-8492-2c208349f8fb,Peugeot 208,1.2 PURETECH 82ch STYLE COURROIE OK,"€ 6 490,-",Citadine,Occasion,5,5,,,64 000 km,07/2018,61 kW (83 CH),Boîte manuelle,,Essence,0 g/km (mixte),Rouge,,,25
https://www.autoscout24.fr/offres/peugeot-208-1-2-puretech-82ch-style-courroie-ok-essence-rouge-d5e042a1-dbdd-4914-8492-2c208349f8fb,Peugeot 208,1.2 PURETECH 82ch STYLE COURROIE OK,"€ 6 490,-",Citadine,Occasion,5,5,,,64 000 km,07/2018,61 kW (83 CH),Boîte manuelle,,Essence,0 g/km (mixte),Rouge,,,26
https://www.autoscout24.fr/offres/land-rover-range-rover-sport-hse-dynamic-a-diesel-noir-14ea746b-3df9-4cbf-8ad9-6acbcddb0839,Land Rover Range Rover Sport,HSE Dynamic A,"€ 25 990,-",Break,Occasion,5,5,SALWA2KFXEA398918,12 mois,102 950 km,04/2016,215 kW (292 CH),Boîte automatique,,Diesel,199 g/km (mixte),NOIR,,,27
https://www.autoscout24.fr/offres/land-rover-range-rover-sport-hse-dynamic-a-diesel-noir-14ea746b-3df9-4cbf-8ad9-6acbcddb0839,Land Rover Range Rover Sport,HSE Dynamic A,"€ 25 990,-",Break,Occasion,5,5,SALWA2KFXEA398918,12 mois,102 950 km,04/2016,215 kW (292 CH),Boîte automatique,,Diesel,199 g/km (mixte),NOIR,,,28
https://www.autoscout24.fr/offres/peugeot-208-1-2-68ch-like-essence-blanc-47ece585-41b2-4f2c-8bd6-89cd3a12e2e1,Peugeot 208,1.2 68ch like,"€ 4 990,-",Citadine,Occasion,5,3,,,99 500 km,05/2017,51 kW (69 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,1
https://www.autoscout24.fr/offres/opel-astra-2-0-cdti-fap-165-s-u0026s-j-cosmo-phase-1-diesel-gris-1e7e07c5-9072-47ac-9189-1ac9890bac81,Opel Astra,2.0 CDTI FAP - 165 S\u0026S J Cosmo PHASE 1,"€ 6 090,-",Citadine,Occasion,,5,0891-0008084,,187 000 km,12/2011,121 kW (165 CH),Boîte manuelle,1 956 cm³,Diesel,119 g/km (mixte),Gris,,,2
https://www.autoscout24.fr/offres/citroen-c4-1-6l-hdi-exclusive-diesel-d4618e30-1936-4c88-9a05-410a9064b94c,Citroen C4,1.6L HDI EXCLUSIVE,"€ 8 990,-",Autres,Occasion,,,,,121 500 km,11/2011,,Boîte manuelle,,Diesel,0 g/km (mixte),,,,3
https://www.autoscout24.fr/offres/bmw-520-serie-f10-520d-190ch-diesel-gris-c1e0f784-36c1-4af1-8534-4e18cbb48b14,BMW 520,Serie (f10) 520d 190ch,"€ 16 990,-",Berline,Occasion,5,4,,,263 000 km,04/2015,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,4
https://www.autoscout24.fr/offres/peugeot-208-1-2-puretech-82ch-style-courroie-ok-essence-rouge-d5e042a1-dbdd-4914-8492-2c208349f8fb,Peugeot 208,1.2 PURETECH 82ch STYLE COURROIE OK,"€ 6 490,-",Citadine,Occasion,5,5,,,64 000 km,07/2018,61 kW (83 CH),Boîte manuelle,,Essence,0 g/km (mixte),Rouge,,,5
https://www.autoscout24.fr/offres/land-rover-range-rover-sport-hse-dynamic-a-diesel-noir-14ea746b-3df9-4cbf-8ad9-6acbcddb0839,Land Rover Range Rover Sport,HSE Dynamic A,"€ 25 990,-",Break,Occasion,5,5,SALWA2KFXEA398918,12 mois,102 950 km,04/2016,215 kW (292 CH),Boîte automatique,,Diesel,199 g/km (mixte),NOIR,,,6
https://www.autoscout24.fr/offres/renault-megane-iii-grandtour-1-2-tce-132ch-pack-edition-limited-essence-bleu-422e5031-7ac0-4b89-b65a-28c0ec3b22af,Renault Megane,III Grandtour 1.2 TCe 132CH Pack Edition limited,"€ 7 990,-",Break,Occasion,5,5,,3 mois,130 000 km,03/2015,98 kW (133 CH),Boîte automatique,,Essence,129 g/km (mixte),Bleu Métallisé,,,7
https://www.autoscout24.fr/offres/renault-megane-iii-grandtour-1-2-tce-132ch-pack-edition-limited-essence-bleu-422e5031-7ac0-4b89-b65a-28c0ec3b22af,Renault Megane,III Grandtour 1.2 TCe 132CH Pack Edition limited,"€ 7 990,-",Break,Occasion,5,5,,3 mois,130 000 km,03/2015,98 kW (133 CH),Boîte automatique,,Essence,129 g/km (mixte),Bleu Métallisé,,,8
https://www.autoscout24.fr/offres/peugeot-2008-1-2-puretech-82-style-essence-rouge-5870f3f6-be9f-4907-9378-09a4b3694aad,Peugeot 2008,1.2 PureTech 82 Style,"€ 7 990,-",SUV/4x4/Pick-Up,Occasion,5,5,r0061056,6 mois,107 542 km,12/2018,61 kW (83 CH),Boîte manuelle,,Essence,112 g/km (mixte),Rouge,,Noir,9
https://www.autoscout24.fr/offres/chevrolet-captiva-2-2-crdi-7-places-diesel-noir-6f52c7e7-b44f-413b-943f-77e84aae82d2,Chevrolet Captiva,2.2 CRDI 7 Places,"€ 5 990,-",Autres,Occasion,7,5,,3 mois,164 000 km,04/2012,120 kW (163 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noire,,,10
https://www.autoscout24.fr/offres/audi-a1-1-4-tdi-90-diesel-blanc-5feee88f-b434-47ed-9850-3b7604eb8722,Audi A1,1.4 TDI 90,"€ 10 990,-",Berline,Occasion,4,5,bikaiai,6 mois,191 000 km,04/2016,66 kW (90 CH),Boîte manuelle,1 422 cm³,Diesel,,White,,Noir,11
https://www.autoscout24.fr/offres/volkswagen-polo-1-4-tdi-75-bluemotion-confort-line-diesel-gris-e5f315ec-a7a7-4a25-bb47-2f0f5a1d1c8c,Volkswagen Polo,1.4 TDI 75 BLUEMOTION CONFORT LINE,"€ 10 990,-",Berline,Occasion,5,5,,,68 800 km,05/2018,56 kW (76 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,12
https://www.autoscout24.fr/offres/hyundai-tucson-executive-2wd-1-7-crdi-140cv-bva7-13325ht-tbeg-diesel-noir-b63c7e17-bc5d-45c4-8adb-9e80e9baefcc,Hyundai TUCSON,Executive 2WD 1.7 CRDi 140CV BVA7 13325HT TBEG,"€ 15 990,-",SUV/4x4/Pick-Up,Occasion,5,,VRZ_B8797D,,139 800 km,08/2017,103 kW (140 CH),Boîte automatique,,Diesel,,Noir,Métallisé,Noir,13
https://www.autoscout24.fr/offres/peugeot-308-ii-1-6-thp-125-allure-bv6-5portes-12mois-garantie-essence-blanc-a0eb9e94-2840-4897-8602-8447c03cd7a2,Peugeot 308,II 1.6 THP 125 ALLURE BV6 5Portes 12mois Garantie,"€ 7 500,-",Berline,Occasion,5,5,,,129 300 km,01/2014,92 kW (125 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,14
https://www.autoscout24.fr/offres/peugeot-308-ii-1-6-thp-125-allure-bv6-5portes-12mois-garantie-essence-blanc-a0eb9e94-2840-4897-8602-8447c03cd7a2,Peugeot 308,II 1.6 THP 125 ALLURE BV6 5Portes 12mois Garantie,"€ 7 500,-",Berline,Occasion,5,5,,,129 300 km,01/2014,92 kW (125 CH),Boîte manuelle,,Essence,0 g/km (mixte),Blanc,,,15
https://www.autoscout24.fr/offres/peugeot-others-1-6-e-hdi-92-confort-diesel-noir-a60b2003-cb32-4248-8a46-97a7b60a37a2,Peugeot,1.6 e-HDI 92 Confort,"€ 5 590,-",Monospace,Occasion,5,5,r0062006,6 mois,153 530 km,07/2013,68 kW (92 CH),Boîte manuelle,,Diesel,123 g/km (mixte),Noir,,Gris,16
https://www.autoscout24.fr/offres/peugeot-others-1-6-e-hdi-92-confort-diesel-noir-a60b2003-cb32-4248-8a46-97a7b60a37a2,Peugeot,1.6 e-HDI 92 Confort,"€ 5 590,-",Monospace,Occasion,5,5,r0062006,6 mois,153 530 km,07/2013,68 kW (92 CH),Boîte manuelle,,Diesel,123 g/km (mixte),Noir,,Gris,17
https://www.autoscout24.fr/offres/bmw-218-i-f23-218ia-136ch-luxury-essence-brun-8dd8ce20-dd4f-4237-85bc-b8ea3e458ddc,BMW 218,I (F23) 218iA 136ch Luxury,"€ 13 000,-1",Cabriolet,Occasion,,2,7656,,149 500 km,07/2017,100 kW (136 CH),Boîte automatique,,Essence,124 g/km (mixte),Brun,,,18
https://www.autoscout24.fr/offres/bmw-218-i-f23-218ia-136ch-luxury-essence-brun-8dd8ce20-dd4f-4237-85bc-b8ea3e458ddc,BMW 218,I (F23) 218iA 136ch Luxury,"€ 13 000,-1",Cabriolet,Occasion,,2,7656,,149 500 km,07/2017,100 kW (136 CH),Boîte automatique,,Essence,124 g/km (mixte),Brun,,,19
https://www.autoscout24.fr/offres/abarth-500-1-4-turbo-t-jet-135ch-essence-gris-7462ac74-f0e0-4017-afd1-0ebc15546d35,Abarth 500,1.4 TURBO T-JET 135CH,"€ 9 890,-",Berline,Occasion,,3,,6 mois,138 597 km,08/2009,100 kW (136 CH),Boîte manuelle,,Essence,155 g/km (mixte),Gris,,,20
https://www.autoscout24.fr/offres/abarth-500-1-4-turbo-t-jet-135ch-essence-gris-7462ac74-f0e0-4017-afd1-0ebc15546d35,Abarth 500,1.4 TURBO T-JET 135CH,"€ 9 890,-",Berline,Occasion,,3,,6 mois,138 597 km,08/2009,100 kW (136 CH),Boîte manuelle,,Essence,155 g/km (mixte),Gris,,,21
https://www.autoscout24.fr/offres/renault-captur-tce-edc6-120cv-intens-bva-2018-essence-bleu-ba803b7c-1c9b-4e49-9566-912eec778ed2,Renault Captur,TCe EDC6 120cv INTENS-BVA-2018,"€ 10 900,-",Citadine,Occasion,5,5,,,58 000 km,12/2017,89 kW (121 CH),Boîte automatique,,Essence,0 g/km (mixte),Bleu,,,22
https://www.autoscout24.fr/offres/renault-captur-tce-edc6-120cv-intens-bva-2018-essence-bleu-ba803b7c-1c9b-4e49-9566-912eec778ed2,Renault Captur,TCe EDC6 120cv INTENS-BVA-2018,"€ 10 900,-",Citadine,Occasion,5,5,,,58 000 km,12/2017,89 kW (121 CH),Boîte automatique,,Essence,0 g/km (mixte),Bleu,,,23
https://www.autoscout24.fr/offres/mercedes-benz-cls-classe-mercedes-350-cdi-be-edition1-diesel-blanc-031da389-5cf1-4616-921b-10f40a25bdaf,Mercedes-Benz CLS,Classe Mercedes 350 CDI BE EDITION1,"€ 11 900,-",Berline,Occasion,4,4,,,280 611 km,06/2011,196 kW (266 CH),Boîte automatique,,Diesel,0 g/km (mixte),Blanc,,,24
https://www.autoscout24.fr/offres/mercedes-benz-cls-classe-mercedes-350-cdi-be-edition1-diesel-blanc-031da389-5cf1-4616-921b-10f40a25bdaf,Mercedes-Benz CLS,Classe Mercedes 350 CDI BE EDITION1,"€ 11 900,-",Berline,Occasion,4,4,,,280 611 km,06/2011,196 kW (266 CH),Boîte automatique,,Diesel,0 g/km (mixte),Blanc,,,25
https://www.autoscout24.fr/offres/bmw-340-serie-3-f30-340i-lci-326ch-bi-turbos-essence-noir-cdf2f267-a654-46fc-b4df-8f59c47be730,BMW 340,SERIE 3 F30 340I LCI 326CH BI-TURBOS,"€ 21 990,-",Berline,Occasion,5,5,,6 mois,146 230 km,09/2015,240 kW (326 CH),,,Essence,0 g/km (mixte),NOIR,,,28
https://www.autoscout24.fr/offres/bmw-340-serie-3-f30-340i-lci-326ch-bi-turbos-essence-noir-cdf2f267-a654-46fc-b4df-8f59c47be730,BMW 340,SERIE 3 F30 340I LCI 326CH BI-TURBOS,"€ 21 990,-",Berline,Occasion,5,5,,6 mois,146 230 km,09/2015,240 kW (326 CH),,,Essence,0 g/km (mixte),NOIR,,,29
https://www.autoscout24.fr/offres/bmw-340-serie-3-f30-340i-lci-326ch-bi-turbos-essence-noir-cdf2f267-a654-46fc-b4df-8f59c47be730,BMW 340,SERIE 3 F30 340I LCI 326CH BI-TURBOS,"€ 21 990,-",Berline,Occasion,5,5,,6 mois,146 230 km,09/2015,240 kW (326 CH),,,Essence,0 g/km (mixte),NOIR,,,1
https://www.autoscout24.fr/offres/audi-q5-2-0-tdi-clean-diesel-190-quattro-advanced-s-tronic-diesel-noir-30779623-20c4-423b-83c7-c7d6f1b463a8,Audi Q5,2.0 TDI Clean Diesel 190 Quattro Advanced S tronic,"€ 20 988,-",SUV/4x4/Pick-Up,Occasion,5,5,,,116 547 km,04/2017,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,2
